timestamp,user_id,username,chat_id,command
2024-09-06 20:28:50,7312792342,Jorge Cartes,-1002154476162,lsts j095000
2024-09-06 20:29:03,7312792342,Jorge Cartes,-1002154476162,lsts j095000
2024-09-06 20:47:38,7312792342,Jorge Cartes,-1002154476162,outt j095181 s
2024-09-06 21:43:42,7312792342,Jorge Cartes,-1002154476162,lsts j095000
2024-09-06 21:44:08,7312792342,Jorge Cartes,-1002154476162,lsts j095000
2024-09-06 22:07:56,7312792342,Jorge Cartes,-1002154476162,outt j095111 s
2024-09-06 22:18:36,7312792342,Jorge Cartes,-1002154476162,outt j095121 s
2024-09-06 22:30:14,7312792342,Jorge Cartes,-1002154476162,outt j095191 s
2024-09-08 18:12:53,1482235566,Antonio ,-1002155352659,lsts j001111
2024-09-08 18:13:10,1482235566,Antonio ,-1002155352659,lsts j001111
2024-09-08 18:13:16,1482235566,Antonio ,-1002155352659,lsts j001111
2024-09-08 18:13:56,1482235566,Antonio ,-1002155352659,lsts j001111
2024-09-08 18:17:28,1482235566,Antonio ,-1002155352659,outt j001111 s
2024-09-09 12:48:38,1482235566,Antonio ,-1001842559779,lsts j001111
2024-09-09 12:48:55,1482235566,Antonio ,-1001842559779,lsts j001111
2024-09-09 12:49:49,1482235566,Antonio ,-1001842559779,lsts j001111
2024-09-09 12:51:25,1482235566,Antonio ,-1001842559779,lsts j001111
2024-09-09 13:50:43,1482235566,Antonio ,-1001842559779,lsts j017361
2024-09-09 14:10:43,1482235566,Antonio ,-1002154476162,lsts j067661
2024-09-09 14:10:56,1482235566,Antonio ,-1002154476162,lsts j069661
2024-09-09 16:44:19,1482235566,Antonio ,-1002154476162,lsts j069661
2024-09-09 16:44:32,1482235566,Antonio ,-1002154476162,lsts j069661
2024-09-09 16:44:46,1482235566,Antonio ,-1002154476162,lsts j069661
2024-09-09 16:45:04,1482235566,Antonio ,-1002154476162,lsts j069661
2024-09-09 16:45:13,1482235566,Antonio ,-1002154476162,lsts j069661
2024-09-09 17:27:20,1482235566,Antonio ,-1002154476162,lsts j069661
2024-09-09 17:27:51,1482235566,Antonio ,-1002154476162,lsts j069661
2024-09-09 17:28:08,1482235566,Antonio ,-1002154476162,lsts j069661
2024-09-09 17:29:31,1482235566,Antonio ,-1002154476162,lsts j069661
2024-09-09 20:45:39,1482235566,Antonio ,-1002155352659,lsts j069661
2024-09-10 10:01:36,1482235566,Antonio ,-1001842559779,lsts j069661
2024-09-10 10:01:46,1482235566,Antonio ,-1001842559779,lsts j069661
2024-09-10 10:58:29,1482235566,Antonio ,-1001842559779,lsts j001111
2024-09-10 10:58:53,1482235566,Antonio ,-1001842559779,lsts j001111
2024-09-10 10:59:36,1482235566,Antonio ,-1002154476162,lsts j069661
2024-09-10 11:29:36,1482235566,Antonio ,-1002155352659,lsts j069661
2024-09-10 12:48:06,1482235566,Antonio ,-1001842559779,lsts j015131
2024-09-10 17:30:54,5745562210,Hasari Lobos,-1002154476162,lsts j068591
2024-09-10 17:32:18,5745562210,Hasari Lobos,-1002154476162,lsts j068591
2024-09-10 21:56:27,1482235566,Antonio ,-1001842559779,lsts j068591
2024-09-10 21:56:43,1482235566,Antonio ,-1002155352659,lsts j068591
2024-09-11 08:39:29,1482235566,Antonio ,-1002155352659,lsts j068591
2024-09-11 08:39:38,1482235566,Antonio ,-1002155352659,lsts j068591
2024-09-11 08:39:53,1482235566,Antonio ,-1002155352659,lsts j068591
2024-09-11 08:40:10,1482235566,Antonio ,-1002155352659,lsts j068591
2024-09-11 08:40:20,1482235566,Antonio ,-1002155352659,lsts j068591
2024-09-11 08:40:35,1482235566,Antonio ,-1002154476162,lsts j068591
2024-09-11 08:49:00,1482235566,Antonio ,-1002154476162,lsts  j069661
2024-09-11 08:49:24,1482235566,Antonio ,-1002155352659,lsts  j069661
2024-09-11 09:21:28,1482235566,Antonio ,-1001842559779,lsts  j069661
2024-09-11 09:21:39,1482235566,Antonio ,-1001842559779,lsts  j069661
2024-09-11 09:21:49,1482235566,Antonio ,-1001842559779,lsts  j069661
2024-09-11 09:22:05,1482235566,Antonio ,-1001842559779,lsts  j069661
2024-09-11 09:27:07,1482235566,Antonio ,-1001842559779,lsts  j069661
2024-09-11 09:27:17,1482235566,Antonio ,-1002154476162,lsts  j069661
2024-09-11 09:27:48,1482235566,Antonio ,-1002155352659,lsts  j069661
2024-09-11 09:29:12,1482235566,Antonio ,-1002154476162,lipt j069661
2024-09-11 09:30:00,1482235566,Antonio ,-1002154476162,lsts  j069661
2024-09-11 09:31:04,1482235566,Antonio ,-1002154476162,lsts  j069661
2024-09-11 09:31:14,1482235566,Antonio ,-1002154476162,lipt  j069661
2024-09-11 09:31:28,1482235566,Antonio ,-1002154476162,outt  j069661 s
2024-09-11 09:31:37,1482235566,Antonio ,-1002154476162,lsts  j069661
2024-09-11 09:31:50,1482235566,Antonio ,-1002154476162,outt  j069661 s
2024-09-11 17:28:37,1482235566,Antonio ,-1002154476162,lsts j069661
2024-09-11 17:28:54,1482235566,Antonio ,-1002154476162,lsts j069661
2024-09-11 17:29:13,1482235566,Antonio ,-1002154476162,lsts j069661
2024-09-13 08:36:46,1482235566,Antonio ,-1001842559779,lsts j001111
2024-09-13 08:37:08,1482235566,Antonio ,-1001842559779,lsts j001111
2024-09-13 09:21:47,1822005076,Le Vitoh,-1002154476162,info x083690
2024-09-13 09:22:26,1822005076,Le Vitoh,-1002154476162,info x038220
2024-09-13 09:23:37,1482235566,Antonio ,-1002154476162,info x
2024-09-13 09:23:48,1482235566,Antonio ,-1002154476162,info x083220
2024-09-13 19:46:02,5045318648,RodrigoLeon,-1002154476162,info j118431
2024-09-13 21:54:17,5045318648,RodrigoLeon,-1002154476162,info x118430
2024-09-13 21:54:45,5045318648,RodrigoLeon,-1002154476162,lsts j118431
2024-09-13 22:10:48,1482235566,Antonio ,-1001842559779,lsts j001111
2024-09-16 09:44:34,1482235566,Antonio ,-1001842559779,xflt j083220
2024-09-16 09:45:41,1482235566,Antonio ,-1001842559779,xflt j083220
2024-09-16 12:08:28,5745562210,Hasari Lobos,-1002154476162,xflt j001520
2024-09-22 22:26:33,1482235566,Antonio ,-1001842559779,lsts j00111
2024-09-22 22:26:39,1482235566,Antonio ,-1001842559779,lsts j001111
2024-09-22 22:27:06,1482235566,Antonio ,-1001842559779,lsts j001111
2024-09-23 08:59:17,1482235566,Antonio ,-1001842559779,lsts j001111
2024-09-23 08:59:33,1482235566,Antonio ,-1001842559779,lsts j001111
2024-09-23 08:59:49,1482235566,Antonio ,-1001842559779,lsts j00111
2024-09-23 08:59:57,1482235566,Antonio ,-1001842559779,lsts j001111
2024-09-23 15:07:57,1482235566,Antonio ,-1001842559779,lsts j001111
2024-09-23 15:08:18,1482235566,Antonio ,-1001842559779,lsts j01111
2024-09-23 15:08:35,1482235566,Antonio ,-1001842559779,lsts j01111
2024-09-23 15:08:53,1482235566,Antonio ,-1001842559779,lsts j001111
2024-09-24 16:22:12,1482235566,Antonio ,-1001842559779,lsts j001111
2024-09-24 16:22:28,1482235566,Antonio ,-1001842559779,lsts j001111
2024-09-25 18:12:10,1482235566,Antonio ,-1001842559779,lsts j001111
2024-09-26 13:53:08,7312792342,Jorge Cartes,-1002154476162,lsts j083000
2024-09-26 16:39:42,5745562210,Hasari Lobos,-1002154476162,lsts j157521
2024-09-26 16:40:10,5745562210,Hasari Lobos,-1002154476162,lsts j157521
2024-09-26 16:42:02,5745562210,Hasari Lobos,-1002154476162,lsts j157521
2024-09-26 16:42:55,5745562210,Hasari Lobos,-1002154476162,lsts j157521
2024-09-26 16:46:13,1482235566,Antonio ,-1002154476162,lsts j157521
2024-09-26 16:46:16,1482235566,Antonio ,-1002154476162,lsts j157521
2024-09-26 16:46:49,1482235566,Antonio ,-1002154476162,lsts j157521
2024-09-26 16:47:38,1482235566,Antonio ,-1002154476162,lsts j157521
2024-09-26 16:47:48,1482235566,Antonio ,-1002154476162,lsts j157521
2024-09-27 15:12:35,1482235566,Antonio ,-1002154476162,lsts j075791
2024-09-27 15:12:41,1822005076,Le Vitoh,-1002154476162,lsts j075791
2024-09-27 15:13:02,1482235566,Antonio ,-1002154476162,lsts j075791
2024-09-27 15:13:19,1482235566,Antonio ,-1002154476162,lsts j075791
2024-09-27 15:18:53,1822005076,Le Vitoh,-1002154476162,lsts j075791
2024-09-27 15:25:45,1482235566,Antonio ,-1001842559779,lsts j001111
2024-10-01 09:45:58,1482235566,Antonio ,-1001842559779,lsts j075941
2024-10-01 10:36:01,1482235566,Antonio ,-1001842559779,lsts j00111
2024-10-01 10:36:11,1482235566,Antonio ,-1001842559779,lsts j001111
2024-10-04 11:15:01,7214310891,R ,-1002154476162,lsts j172411
2024-10-20 04:45:12,7214310891,R ,-1002154476162,xflt x004550
2024-10-20 05:04:08,7214310891,R ,-1002154476162,lsts j004551
2024-10-20 05:09:00,7214310891,R ,-1002154476162,lsts j004552
2024-10-26 07:15:50,5045318648,RodrigoLeon,-1002154476162,lsts j064441
2024-10-28 16:21:30,7424926491,Yhoshua ,7424926491,lsts j111111
2024-10-29 06:09:47,7424926491,Yhoshua ,7424926491,lsts j111111
2024-10-29 09:17:30,1482235566,Antonio ,-1001842559779,lsts j001111
2024-10-29 09:19:08,1482235566,Antonio ,-1001842559779,lsts j001111
2024-10-29 09:19:21,1482235566,Antonio ,-1001842559779,lsts j001111
2024-11-05 11:28:18,5745562210,Hasari Lobos,-1002154476162,xflt j002350
2024-11-05 11:28:39,5745562210,Hasari Lobos,-1002154476162,xflt -j002350
2024-11-05 11:28:57,7214310891,R ,-1002154476162,xflt x002350
2024-11-05 11:29:11,7214310891,R ,-1002154476162,xflt 002350
2024-11-05 11:29:15,5745562210,Hasari Lobos,-1002154476162,xflt - j002350
2024-12-10 14:36:39,1482235566,Antonio ,-1001842559779,xflt 172391
2024-12-10 14:36:51,1482235566,Antonio ,-1001842559779,xflt 172392
2024-12-10 14:37:14,1482235566,Antonio ,-1001842559779,xflt j172390
2024-12-10 14:37:44,1482235566,Antonio ,-1001842559779,xflt j172390
2024-12-10 15:21:19,1482235566,Antonio ,-1001842559779,lsts j001111
2024-12-13 16:47:33,5190519350,Cesar ,-1002154476162,xflt j0011111
2024-12-13 16:47:44,5190519350,Cesar ,-1002154476162,xflt j001111
2024-12-13 17:14:13,5190519350,Cesar ,-1002154476162,xflt j0011111
2024-12-13 17:14:43,5190519350,Cesar ,-1002154476162,xflt j072520
2024-12-13 17:14:51,5190519350,Cesar ,-1002154476162,xflt j072521
2025-04-25 00:15:42,1482235566,Antonio ,-1001842559779,xflt x000000
2025-04-25 00:16:45,1482235566,Antonio ,-1002154476162,xflt x000000
2025-04-25 00:39:12,1482235566,Antonio ,-1002154476162,xflt j00000
2025-04-25 00:39:32,1482235566,Antonio ,-1002154476162,xflt x000000
2025-04-25 00:42:33,1482235566,Antonio ,-1002154476162,xflt j000000
2025-06-04 11:03:47,1482235566,Antonio ,-1002154476162,lsts j003131
2025-10-15 15:40:07,1482235566,Antonio ,-1002155352659,info j001381
2025-10-15 15:40:27,1482235566,Antonio ,-1002155352659,info j001381
2025-10-15 15:41:24,1482235566,Antonio ,-1002155352659,info x001381
2025-10-15 15:41:35,1482235566,Antonio ,-1002155352659,info x001380
2025-10-15 15:42:06,1482235566,Antonio ,-1002155352659,info j001381
2025-10-15 15:43:25,1482235566,Antonio ,-1002155352659,lsts j001381
2025-10-21 13:48:34,1482235566,Antonio ,-1002154476162,lsts j001111
2025-10-21 13:48:52,1482235566,Antonio ,-1002154476162,lsts j001111
2025-10-21 13:53:01,1482235566,Antonio ,-1002154476162,lsts j001111
2025-10-21 13:53:07,1482235566,Antonio ,-1002154476162,lsts j001111
2025-10-21 13:53:46,1482235566,Antonio ,-1002154476162,lsts j001111
2025-10-21 14:24:59,7424926491,Yhoshua ,-1002154476162,lsts j691111
2025-10-21 14:34:06,7424926491,Yhoshua ,-1002154476162,lsts j003851
2025-10-21 14:34:46,7424926491,Yhoshua ,-1002154476162,xflt j691111
2025-10-21 14:35:13,7424926491,Yhoshua ,-1002154476162,lipt j691111
2025-10-22 16:09:08,7424926491,Yhoshua ,-1002154476162,lsts j098551
2025-10-22 16:09:56,7424926491,Yhoshua ,-1002154476162,xflt j098551
2025-10-22 16:17:25,7424926491,Yhoshua ,-1002154476162,xflt j098551
2025-10-22 16:17:25,7424926491,Yhoshua ,-1002154476162,xflt j098551
2025-10-22 16:17:26,7424926491,Yhoshua ,-1002154476162,lsts j098551
2025-10-22 17:03:51,7424926491,Yhoshua ,-1002154476162,xflt j098541
2025-10-22 17:03:58,7424926491,Yhoshua ,-1002154476162,xflt j098541
2025-10-22 17:04:02,7424926491,Yhoshua ,-1002154476162,xflt j098541
2025-10-23 06:05:52,1482235566,Antonio ,-1002154476162,lsts j001111
2025-10-23 06:07:00,1482235566,Antonio ,-1002154476162,lsts j001111
2025-10-23 06:09:08,1482235566,Antonio ,-1002154476162,lsts j001111
2025-10-28 13:54:20,7424926491,Yhoshua ,7424926491,lsts j002111
2025-10-28 14:42:31,7424926491,Yhoshua ,7424926491,lsts j002111
2025-10-28 15:26:56,7424926491,Yhoshua ,-1002154476162,lsts j002111
2025-10-29 11:18:52,1482235566,Antonio ,-1002154476162,lsts j00111
2025-10-29 11:19:11,1482235566,Antonio ,-1002154476162,lsts j001111
2025-10-29 20:08:20,1482235566,Antonio ,-1002154476162,lsts j001111
2025-10-29 20:08:57,1482235566,Antonio ,-1002154476162,lsts j001111
2025-10-29 20:10:18,1482235566,Antonio ,-1002154476162,lsts j001111
2025-11-03 12:37:20,1482235566,Antonio ,-1001842559779,lsts j001111
2025-11-03 12:37:38,1482235566,Antonio ,-1001842559779,lsts j001111
